"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Viet Nam","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2024",8052871.136,,,"Currency: VNM - Dông (VND)","Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2024",1124.591,,,"Currency: VNM - Dông (VND)","Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2024",333.247,,,"Currency: VNM - Dông (VND)","Repository: ILO-STATISTICS - Micro data processing"
"Vanuatu","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2010",40547.152,,,"Currency: VUT - Vatu (VUV)","Repository: ILO-STATISTICS - Micro data processing"
"Vanuatu","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2010",342.319,,,"Currency: VUT - Vatu (VUV)","Repository: ILO-STATISTICS - Micro data processing"
"Vanuatu","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2010",418.418,,,"Currency: VUT - Vatu (VUV)","Repository: ILO-STATISTICS - Micro data processing"
"Vanuatu","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2010",44400.963,,,"Currency: VUT - Vatu (VUV)","Repository: ILO-STATISTICS - Micro data processing"
"Vanuatu","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2010",374.854,,,"Currency: VUT - Vatu (VUV)","Repository: ILO-STATISTICS - Micro data processing"
"Vanuatu","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2010",458.187,,,"Currency: VUT - Vatu (VUV)","Repository: ILO-STATISTICS - Micro data processing"
"Vanuatu","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2010",34100.786,,,"Currency: VUT - Vatu (VUV)","Repository: ILO-STATISTICS - Micro data processing"
"Vanuatu","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2010",287.895,,,"Currency: VUT - Vatu (VUV)","Repository: ILO-STATISTICS - Micro data processing"
"Vanuatu","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2010",351.896,,,"Currency: VUT - Vatu (VUV)","Repository: ILO-STATISTICS - Micro data processing"
"Wallis and Futuna","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2019",234174.38,,,"Currency: WLF - CFP franc (XPF)","Repository: ILO-STATISTICS - Micro data processing"
"Wallis and Futuna","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2019",226642.27,,,"Currency: WLF - CFP franc (XPF)","Repository: ILO-STATISTICS - Micro data processing"
"Wallis and Futuna","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2019",241904.806,,,"Currency: WLF - CFP franc (XPF)","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2022",1648.438,"Break in series",,"Currency: WSM - Tala (WST) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2022",896.934,"Break in series",,"Currency: WSM - Tala (WST) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2022",613.03,"Break in series",,"Currency: WSM - Tala (WST) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2022",1631.673,"Break in series",,"Currency: WSM - Tala (WST) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2022",887.812,"Break in series",,"Currency: WSM - Tala (WST) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2022",606.796,"Break in series",,"Currency: WSM - Tala (WST) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2022",1672.814,"Break in series",,"Currency: WSM - Tala (WST) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2022",910.197,"Break in series",,"Currency: WSM - Tala (WST) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2022",622.096,"Break in series",,"Currency: WSM - Tala (WST) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Yemen","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2014",61426.083,"Break in series",,"Currency: YEM - Yemeni rial (YER) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Yemen","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2014",62063.999,"Break in series",,"Currency: YEM - Yemeni rial (YER) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Yemen","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2014",47830.673,"Break in series",,"Currency: YEM - Yemeni rial (YER) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","HIES - National Income Dynamic Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2020",7980.252,,,"Currency: ZAF - Rand (ZAR)","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","HIES - National Income Dynamic Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2020",1076.012,,,"Currency: ZAF - Rand (ZAR)","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","HIES - National Income Dynamic Survey","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2020",484.853,,,"Currency: ZAF - Rand (ZAR)","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","HIES - National Income Dynamic Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2020",9550.564,,,"Currency: ZAF - Rand (ZAR)","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","HIES - National Income Dynamic Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2020",1287.744,,,"Currency: ZAF - Rand (ZAR)","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","HIES - National Income Dynamic Survey","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2020",580.26,,,"Currency: ZAF - Rand (ZAR)","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","HIES - National Income Dynamic Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2020",6145.871,,,"Currency: ZAF - Rand (ZAR)","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","HIES - National Income Dynamic Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2020",828.674,,,"Currency: ZAF - Rand (ZAR)","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","HIES - National Income Dynamic Survey","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2020",373.402,,,"Currency: ZAF - Rand (ZAR)","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2024",4458.154,,,"Currency: ZMB - Zambian kwacha (ZMW)","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2024",589.198,,,"Currency: ZMB - Zambian kwacha (ZMW)","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2024",170.377,,,"Currency: ZMB - Zambian kwacha (ZMW)","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2024",4566.306,,,"Currency: ZMB - Zambian kwacha (ZMW)","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2024",603.491,,,"Currency: ZMB - Zambian kwacha (ZMW)","Repository: ILO-STATISTICS - Micro data processing"
