"ref_area.label","source.label","indicator.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Senegal","LFS - National Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2024",33.239,,,"Currency: SEN - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 9. Elementary occupations","2024",37.937,,,"Currency: SEN - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 0. Armed forces occupations","2024",-5.44,,,"Currency: SEN - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): X. Not elsewhere classified","2024",-68.299,,,"Currency: SEN - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Singapore","ES - Survey of Occupational Wages","Gender wage gap by occupation (%)","Occupation (Skill level): Total","1985",31.19,,,"Time unit: Per hour | Working time concept: Hours actually worked | Currency: SGP - Singapore dollar (SGD)","Data reference period: August | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Reference group coverage: Wage earners / blue collar / production workers"
"Sierra Leone","HS - Integrated Household Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Total","2018",13.225,,,"Currency: SLE - Leone (SLL)","Repository: ILO-STATISTICS - Micro data processing"
"Sierra Leone","HS - Integrated Household Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill levels 3 and 4 ~ high","2018",18.11,,,"Currency: SLE - Leone (SLL)","Repository: ILO-STATISTICS - Micro data processing"
"Sierra Leone","HS - Integrated Household Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 2 ~ medium","2018",6.744,,,"Currency: SLE - Leone (SLL)","Repository: ILO-STATISTICS - Micro data processing"
"Sierra Leone","HS - Integrated Household Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 1 ~ low","2018",66.805,,,"Currency: SLE - Leone (SLL)","Repository: ILO-STATISTICS - Micro data processing"
"Sierra Leone","HS - Integrated Household Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Not elsewhere classified","2018",-216.143,,,"Currency: SLE - Leone (SLL)","Repository: ILO-STATISTICS - Micro data processing"
"Sierra Leone","HS - Integrated Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): Total","2018",13.225,,,"Currency: SLE - Leone (SLL)","Repository: ILO-STATISTICS - Micro data processing"
"Sierra Leone","HS - Integrated Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 1. Managers","2018",54.305,,,"Currency: SLE - Leone (SLL)","Repository: ILO-STATISTICS - Micro data processing"
"Sierra Leone","HS - Integrated Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 2. Professionals","2018",26.503,,,"Currency: SLE - Leone (SLL)","Repository: ILO-STATISTICS - Micro data processing"
"Sierra Leone","HS - Integrated Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 3. Technicians and associate professionals","2018",-104.972,,,"Currency: SLE - Leone (SLL)","Repository: ILO-STATISTICS - Micro data processing"
"Sierra Leone","HS - Integrated Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 4. Clerical support workers","2018",48.011,,,"Currency: SLE - Leone (SLL)","Repository: ILO-STATISTICS - Micro data processing"
"Sierra Leone","HS - Integrated Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 5. Service and sales workers","2018",-34.326,,,"Currency: SLE - Leone (SLL)","Repository: ILO-STATISTICS - Micro data processing"
"Sierra Leone","HS - Integrated Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2018",96.547,,,"Currency: SLE - Leone (SLL)","Repository: ILO-STATISTICS - Micro data processing"
"Sierra Leone","HS - Integrated Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 7. Craft and related trades workers","2018",13.324,,,"Currency: SLE - Leone (SLL)","Repository: ILO-STATISTICS - Micro data processing"
"Sierra Leone","HS - Integrated Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2018",46.888,,,"Currency: SLE - Leone (SLL)","Repository: ILO-STATISTICS - Micro data processing"
"Sierra Leone","HS - Integrated Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 9. Elementary occupations","2018",66.805,,,"Currency: SLE - Leone (SLL)","Repository: ILO-STATISTICS - Micro data processing"
"Sierra Leone","HS - Integrated Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 0. Armed forces occupations","2018",41.062,,,"Currency: SLE - Leone (SLL)","Repository: ILO-STATISTICS - Micro data processing"
"Sierra Leone","HS - Integrated Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): X. Not elsewhere classified","2018",-84.76,,,"Currency: SLE - Leone (SLL)","Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Total","2024",-7.059,,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill levels 3 and 4 ~ high","2024",-12.514,,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 2 ~ medium","2024",9.483,,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 1 ~ low","2024",8.386,,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Not elsewhere classified","2024",-16.631,,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): Total","2024",-7.059,,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 1. Managers","2024",2.388,,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 2. Professionals","2024",-11.311,,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 3. Technicians and associate professionals","2024",-1.441,,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 4. Clerical support workers","2024",1.306,,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 5. Service and sales workers","2024",7.429,,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2024",45.402,,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 7. Craft and related trades workers","2024",28.722,,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2024",9.517,,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 9. Elementary occupations","2024",8.386,,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 0. Armed forces occupations","2024",-16.631,,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"Suriname","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Total","1999",6.18,,,"Time unit: Per hour | Currency: SUR - Surinam guilder (SRG)","Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Main city or metropolitan area"
"Suriname","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): Total","1999",6.18,,,"Time unit: Per hour | Currency: SUR - Surinam guilder (SRG)","Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Main city or metropolitan area"
"Slovakia","ES - Annual Structure of Earnings Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Total","2022",15.45,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: SVK - Euro (EUR)","Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies"
"Slovakia","ES - Annual Structure of Earnings Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): Total","2022",15.45,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: SVK - Euro (EUR)","Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies"
"Slovakia","ES - Annual Structure of Earnings Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 1. Managers","2022",22.11,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: SVK - Euro (EUR)","Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies"
"Slovakia","ES - Annual Structure of Earnings Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 2. Professionals","2022",20.75,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: SVK - Euro (EUR)","Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies"
"Slovakia","ES - Annual Structure of Earnings Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 3. Technicians and associate professionals","2022",17.24,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: SVK - Euro (EUR)","Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies"
"Slovakia","ES - Annual Structure of Earnings Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 4. Clerical support workers","2022",5.85,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: SVK - Euro (EUR)","Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies"
"Slovakia","ES - Annual Structure of Earnings Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 5. Service and sales workers","2022",21.22,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: SVK - Euro (EUR)","Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies"
"Slovakia","ES - Annual Structure of Earnings Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2022",6.37,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: SVK - Euro (EUR)","Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies"
"Slovakia","ES - Annual Structure of Earnings Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 7. Craft and related trades workers","2022",23.32,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: SVK - Euro (EUR)","Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies"
